PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,PersonType,Title,Survived
44,-0.3693648410115938,1.3555735383351193,-2.054613263869322,0.4327933656785018,2.0089333664952354,0.18876253192945994,1.0008830023795474,2.2855647554062113,1.038323437736996,1
45,0.8273772438659699,1.3555735383351193,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,2.573699148975979,0.7714843114902751,1.038323437736996,1
46,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
47,0.8273772438659699,-0.7376951317802901,0.0,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,2.573699148975979,-0.7425961324256612,-0.7121896805670029,0
48,0.8273772438659699,1.3555735383351193,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,2.573699148975979,0.7714843114902751,1.038323437736996,1
49,0.8273772438659699,-0.7376951317802901,0.0,1.340131927606843,-0.4736736092984604,-0.21191774308354583,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
50,0.8273772438659699,1.3555735383351193,-0.9002980027642465,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,-0.5719331442168842,0.7714843114902751,0.16306687858499658,0
51,0.8273772438659699,-0.7376951317802901,-1.7467958609079686,3.1548090514635256,0.7676298785983874,0.1506737441786005,-0.5719331442168842,2.2855647554062113,1.9135799968889957,0
52,0.8273772438659699,-0.7376951317802901,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
53,-1.5661069258891576,1.3555735383351193,1.4852868701862427,0.4327933656785018,-0.4736736092984604,0.8964967865378598,1.0008830023795474,0.7714843114902751,0.16306687858499658,1
54,-0.3693648410115938,1.3555735383351193,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
55,-1.5661069258891576,-0.7376951317802901,2.7165564820316566,-0.47454519624983954,0.7676298785983874,0.5995101505357573,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
56,-1.5661069258891576,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,1
57,-0.3693648410115938,1.3555735383351193,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
58,0.8273772438659699,-0.7376951317802901,-0.0922773199906937,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
59,-0.3693648410115938,1.3555735383351193,-1.9007045623886454,0.4327933656785018,2.0089333664952354,-0.08968408411123653,-0.5719331442168842,2.2855647554062113,1.038323437736996,1
60,0.8273772438659699,-0.7376951317802901,-1.4389784579466152,4.0621476133918675,2.0089333664952354,0.2958951755118318,-0.5719331442168842,2.2855647554062113,1.9135799968889957,0
61,0.8273772438659699,-0.7376951317802901,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
62,-1.5661069258891576,1.3555735383351193,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,0.962353321387736,1.0008830023795474,0.7714843114902751,1.038323437736996,1
63,-1.5661069258891576,-0.7376951317802901,1.1774694672248893,0.4327933656785018,-0.4736736092984604,1.0323213593611125,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
64,0.8273772438659699,-0.7376951317802901,-1.9776589131289837,2.2474704895351842,2.0089333664952354,-0.08666388103324908,-0.5719331442168842,2.2855647554062113,1.9135799968889957,0
65,-1.5661069258891576,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
66,0.8273772438659699,-0.7376951317802901,0.0,0.4327933656785018,0.7676298785983874,-0.3414522396297103,1.0008830023795474,-0.7425961324256612,1.9135799968889957,1
67,-0.3693648410115938,1.3555735383351193,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
68,0.8273772438659699,-0.7376951317802901,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.4841568350646187,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
69,0.8273772438659699,1.3555735383351193,-0.977252353504585,3.1548090514635256,2.0089333664952354,-0.4888542575852486,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
70,0.8273772438659699,-0.7376951317802901,-0.2846631968415396,1.340131927606843,-0.4736736092984604,-0.47400492578514347,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
71,-0.3693648410115938,-0.7376951317802901,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
72,0.8273772438659699,1.3555735383351193,-1.0542067042449232,4.0621476133918675,2.0089333664952354,0.2958951755118318,-0.5719331442168842,0.7714843114902751,1.038323437736996,0
73,-0.3693648410115938,-0.7376951317802901,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
74,0.8273772438659699,-0.7376951317802901,-0.2846631968415396,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
75,0.8273772438659699,-0.7376951317802901,0.17706290760049057,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,1
76,0.8273772438659699,-0.7376951317802901,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
77,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
78,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
79,-0.3693648410115938,-0.7376951317802901,-2.2216042049758564,-0.47454519624983954,2.0089333664952354,-0.06451572512800753,-0.5719331442168842,2.2855647554062113,1.9135799968889957,1
80,0.8273772438659699,1.3555735383351193,0.02315420611981384,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
81,0.8273772438659699,-0.7376951317802901,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
82,0.8273772438659699,-0.7376951317802901,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,1
83,0.8273772438659699,1.3555735383351193,0.0,-0.47454519624983954,-0.4736736092984604,-0.49162277707340374,2.573699148975979,0.7714843114902751,1.038323437736996,1
84,-1.5661069258891576,-0.7376951317802901,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
85,-0.3693648410115938,1.3555735383351193,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
86,0.8273772438659699,1.3555735383351193,0.25401725834082894,2.2474704895351842,-0.4736736092984604,-0.32928686163157667,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
87,0.8273772438659699,-0.7376951317802901,-1.0542067042449232,0.4327933656785018,3.250236854392083,0.04370821849987721,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
88,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
89,-1.5661069258891576,1.3555735383351193,-0.5155262490625547,2.2474704895351842,2.0089333664952354,4.647001076532463,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
90,0.8273772438659699,-0.7376951317802901,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
91,0.8273772438659699,-0.7376951317802901,-0.05380014462052453,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
92,0.8273772438659699,-0.7376951317802901,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
93,-1.5661069258891576,-0.7376951317802901,1.2544238179652276,0.4327933656785018,-0.4736736092984604,0.5833178351003071,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
94,0.8273772438659699,-0.7376951317802901,-0.2846631968415396,0.4327933656785018,2.0089333664952354,-0.23415046467497105,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
95,0.8273772438659699,-0.7376951317802901,2.2548303775896263,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
96,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
97,-1.5661069258891576,-0.7376951317802901,3.1782825864736868,-0.47454519624983954,-0.4736736092984604,0.0493298231623713,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
98,-1.5661069258891576,-0.7376951317802901,-0.5155262490625547,-0.47454519624983954,0.7676298785983874,0.6272778976347743,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,1
99,-0.3693648410115938,1.3555735383351193,0.3309716090811673,-0.47454519624983954,0.7676298785983874,-0.18532384824750675,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
100,-0.3693648410115938,-0.7376951317802901,0.3309716090811673,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
101,0.8273772438659699,1.3555735383351193,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5719331442168842,0.7714843114902751,1.038323437736996,0
102,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
103,-1.5661069258891576,-0.7376951317802901,-0.6694349505432314,-0.47454519624983954,0.7676298785983874,0.907737982394129,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
104,0.8273772438659699,-0.7376951317802901,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.4741720436887921,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
105,0.8273772438659699,-0.7376951317802901,0.5618346613021824,1.340131927606843,-0.4736736092984604,-0.4888542575852486,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
106,0.8273772438659699,-0.7376951317802901,-0.1307544953608629,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
107,0.8273772438659699,1.3555735383351193,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
108,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,1
109,0.8273772438659699,-0.7376951317802901,0.6387890120425208,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
110,0.8273772438659699,1.3555735383351193,0.0,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,2.573699148975979,0.7714843114902751,1.038323437736996,1
111,-1.5661069258891576,-0.7376951317802901,1.3313781687055661,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
112,0.8273772438659699,1.3555735383351193,-1.169638230355431,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,1.0008830023795474,2.2855647554062113,1.038323437736996,0
113,0.8273772438659699,-0.7376951317802901,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
114,0.8273772438659699,1.3555735383351193,-0.7463893012835698,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,-0.5719331442168842,0.7714843114902751,1.038323437736996,0
115,0.8273772438659699,1.3555735383351193,-0.977252353504585,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,1.0008830023795474,0.7714843114902751,1.038323437736996,0
116,0.8273772438659699,-0.7376951317802901,-0.6694349505432314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
117,0.8273772438659699,-0.7376951317802901,3.139805411103518,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,2.573699148975979,-0.7425961324256612,-0.7121896805670029,0
118,-0.3693648410115938,-0.7376951317802901,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
119,-1.5661069258891576,-0.7376951317802901,-0.4385718983222164,-0.47454519624983954,0.7676298785983874,4.335332226633905,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
120,0.8273772438659699,1.3555735383351193,-2.1315676146096605,3.1548090514635256,2.0089333664952354,-0.01870931177853076,-0.5719331442168842,2.2855647554062113,1.038323437736996,0
121,-0.3693648410115938,-0.7376951317802901,-0.6694349505432314,1.340131927606843,-0.4736736092984604,0.8314778546749452,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
122,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
123,-0.3693648410115938,-0.7376951317802901,0.21554008297065974,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
124,-0.3693648410115938,1.3555735383351193,0.21554008297065974,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
125,-1.5661069258891576,-0.7376951317802901,1.8700586238879346,-0.47454519624983954,0.7676298785983874,0.907737982394129,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
126,0.8273772438659699,-0.7376951317802901,-1.3620241072062766,0.4327933656785018,-0.4736736092984604,-0.42207354059350805,1.0008830023795474,2.2855647554062113,1.9135799968889957,1
127,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,2.573699148975979,-0.7425961324256612,-0.7121896805670029,0
128,0.8273772438659699,-0.7376951317802901,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,-0.5046257580584992,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,1
129,0.8273772438659699,1.3555735383351193,0.0,0.4327933656785018,0.7676298785983874,-0.19824427701513722,1.0008830023795474,0.7714843114902751,1.038323437736996,1
130,0.8273772438659699,-0.7376951317802901,1.1774694672248893,-0.47454519624983954,-0.4736736092984604,-0.5079822104125026,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
131,0.8273772438659699,-0.7376951317802901,0.25401725834082894,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
132,0.8273772438659699,-0.7376951317802901,-0.7463893012835698,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
133,0.8273772438659699,1.3555735383351193,1.3313781687055661,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,-0.5719331442168842,0.7714843114902751,0.16306687858499658,0
134,-0.3693648410115938,1.3555735383351193,-0.05380014462052453,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
135,-0.3693648410115938,-0.7376951317802901,-0.361617547581878,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
136,-0.3693648410115938,-0.7376951317802901,-0.5155262490625547,-0.47454519624983954,-0.4736736092984604,-0.3454791770670269,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
137,-1.5661069258891576,1.3555735383351193,-0.8233436520239081,-0.47454519624983954,2.0089333664952354,-0.11921562980779811,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
138,-1.5661069258891576,-0.7376951317802901,0.5618346613021824,0.4327933656785018,-0.4736736092984604,0.4207302360686478,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
139,0.8273772438659699,-0.7376951317802901,-1.0542067042449232,-0.47454519624983954,-0.4736736092984604,-0.4628462821463391,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
140,-1.5661069258891576,-0.7376951317802901,-0.4385718983222164,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
141,0.8273772438659699,1.3555735383351193,0.0,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,1.0008830023795474,0.7714843114902751,0.16306687858499658,0
142,0.8273772438659699,1.3555735383351193,-0.5924805998028931,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5719331442168842,0.7714843114902751,1.038323437736996,1
143,0.8273772438659699,1.3555735383351193,-0.4385718983222164,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
144,0.8273772438659699,-0.7376951317802901,-0.8233436520239081,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,2.573699148975979,-0.7425961324256612,-0.7121896805670029,0
145,-0.3693648410115938,-0.7376951317802901,-0.9002980027642465,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
146,-0.3693648410115938,-0.7376951317802901,-0.8233436520239081,0.4327933656785018,0.7676298785983874,0.09152810056801232,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
147,0.8273772438659699,-0.7376951317802901,-0.20770884610120124,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,1
148,0.8273772438659699,1.3555735383351193,-1.5928871594272918,1.340131927606843,2.0089333664952354,0.04370821849987721,-0.5719331442168842,2.2855647554062113,1.038323437736996,0
149,-0.3693648410115938,-0.7376951317802901,0.5233574859320133,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
150,-0.3693648410115938,-0.7376951317802901,0.9466064150038742,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5719331442168842,-0.7425961324256612,3.664093115192995,0
151,-0.3693648410115938,-0.7376951317802901,1.6391955716669195,-0.47454519624983954,-0.4736736092984604,-0.39623469652696586,-0.5719331442168842,-0.7425961324256612,3.664093115192995,0
152,-1.5661069258891576,1.3555735383351193,-0.5924805998028931,0.4327933656785018,-0.4736736092984604,0.6925485130875209,-0.5719331442168842,0.7714843114902751,0.16306687858499658,1
153,0.8273772438659699,-0.7376951317802901,1.985490149998442,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
154,0.8273772438659699,-0.7376951317802901,0.8311748888933667,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
155,0.8273772438659699,-0.7376951317802901,0.0,-0.47454519624983954,-0.4736736092984604,-0.5011867534870308,-0.5719331442168842,-0.7425961324256612,-0.7121896805670029,0
156,-1.5661069258891576,-0.7376951317802901,1.6391955716669195,-0.47454519624983954,0.7676298785983874,0.5874293382238074,1.0008830023795474,-0.7425961324256612,-0.7121896805670029,0
